Complexes(Gene Name)	Min-p-value	Avg-p-value	Number-of-resources
SFXN2;SFXN3;SFXN4;SFXN1;OXA1L	9.10535051649e-09	0.005019017543046788	22
CRADD;CASP2	4.71817034246e-06	0.0006723861795880433	6
CMTM5;ABHD16A;TMEM68;TMEM245;DNAJC25;TMEM161B;TMEM39B;REEP5;TMEM186;ATP13A3;GGCX;SLC35F2;TLCD4;LMBRD2;LPCAT3;PIGO;GPAT4;SC5D	Null	Null	0
PCDHB12;PCDHGA10;PCDHB4	Null	Null	0
SPIN2A;SPIN3	Null	Null	0
SFXN4;SLC25A12;COX20;SQOR;L2HGDH	0.000446288906693	0.015070449353639857	7
ADD2;ADD1;ADD3	9.10977505312e-07	0.015697127566576173	30
WDR77;PRMT1;PRMT5;CHTOP	1.87040600785e-13	0.01721992394651794	26
RXFP4;GJA8	Null	Null	0
MDM1;HAUS1;HAUS2;HAUS6;HAUS8;HAUS4;HAUS3	4.39540111978e-16	0.002340840470523468	66
E4F1;ZNF629;ZNF865;ZNF358;ZNF275;ZNF787;ZBTB24;ZNF121;ZNF592;ZNF646;ZFP91;ZNF316;ZNF512;ZNF768;ZNF579;PATZ1;ZNF317;ZNF7;ZNF48;ZNF107;ZNF888;ZKSCAN8;ZNF483;ZSCAN25;ZNF189;ZNF724;ZNF445;ZNF624;ZNF444;ZNF689;ZNF780A;ZNF668;ZNF791;ZNF574;ZNF611;ZKSCAN1;ZNF320;ZNF777;ZNF92;ZBTB9;ZNF518A	7.66364544898e-32	0.0013284362436678401	70
PRPF18;PPIH	0.0011815990571	0.00824209910055	2
CTNNB1;CDH2	4.71817034246e-06	0.024888777617217406	39
CIPC;GPS1;COPS3;COPS2;COPS7A;COPS4;COPS5	4.98344798161e-19	0.0032716578605476447	34
ERLEC1;OS9;UBE2J1;SYVN1;SEL1L	1.21262516572e-14	0.00977160349766975	63
CDH15;CDH3	0.000511135120433	0.013607860024757	9
MAPK11;MAPKAPK3;MAPKAPK2	6.53527340768e-08	0.0057193479791036545	51
GPT2;THEM5	0.033127664593	0.03707773118943333	3
SLC25A25;SLC25A12;COX20;SLC25A10;SLC25A29;TIMMDC1;SLC25A40;SLC25A15;SLC25A6	8.66770016949e-07	0.015658465777975288	27
CHMP2B;CHMP2A;CHMP4A	2.37646305734e-08	0.004882974701211333	60
CHMP1A;CHMP2B;CHMP2A;CHMP4A;VTA1;CHMP3	1.1868739778e-14	0.0031234815107134034	104
RPL10L;RPL18A;RPL27;RPL10;RPL7A;RPL26;RPL13A;RPL5;RPL13;RPLP0;RPL17	1.1484870425e-23	0.007777415577707739	212
KRT6A;KRT13	0.0103092021983	0.01712695834315	2
TMEM161B;DNAJC25;ABHD16A;TMEM245;GGCX;TMEM68;TMEM39B;LPCAT4;PIGO;ATL2;GPAT4;LPCAT3;SC5D;TLCD4;SLC35F2;LCLAT1	6.0389201346e-05	0.014385690759241933	15
ABHD16A;TMEM104;ST7;LMF2;TMEM39B;TMEM223;DPY19L1;TMPPE;LMBRD2;TMEM186;ERMP1;PIGO;TLCD4;LPCAT3;ALG9	Null	Null	0
TAF12;SMARCA2;TAF6;SIN3A;TAF9	9.26004672006e-13	0.010257593690833618	93
BIRC3;GNPDA2	Null	Null	0
IGLC7;IGLC6;IGHG4;IGHG2;IGHG3;IGHG1;IGKC;IGHA2;IGHA1;IGHM	2.07234139928e-15	0.004714588033779029	92
TECR;HACD1	4.44158794307e-05	0.009520302695442863	8
SEC63;AGPAT1;FDFT1;ALG11;TMEM259;GPAT3;KDSR;UBAC2;LPCAT4;GPAT4;LPGAT1;VKORC1L1;GGCX;PTDSS2;ERMP1;ATP13A1	1.15111088009e-12	0.015071426737351195	60
UBXN8;HACD1;ALG3;ELOVL2;DOLK;HACD2	3.62614646527e-06	0.010398739080118617	34
MYO6;MYO1B	0.00217719807757	0.02860068307579	3
ZNF800;CTCF;ZNF358;PRDM15;ZNF275;ZNF512;ZFP91;ZBTB24;GZF1;ZNF768;ZNF629;ZNF70;ZNF317;ZSCAN25;ZKSCAN8;ZNF646;ZNF22;PRDM10;ZNF445;ZFP62;ZNF48;ZNF107;ZNF184;ZNF624;ZNF689;ZNF189;ZNF668;ZNF770;ZNF574;ZNF121;ZNF7;ZNF92;PATZ1;ZNF483;ZNF777;ZNF616;TRMT1L;RSBN1L;ZNF724;ZNF791;RSBN1;ZNF888;ZNF708;ZNF430;ZNF771;REPIN1;ZNF273	4.58708563381e-33	0.002431870690793226	71
NKX1-2;RHOXF2	Null	Null	0
ERO1B;ERO1A	0.000511135120433	0.0151105421336455	6
NAP1L2;NAP1L5	Null	Null	0
AGO2;AGO1;AGO3	7.92154352445e-09	0.010768232176734515	74
EFL1;SECISBP2L	Null	Null	0
CHRNB4;GABRB3;CHRNA5;GLRB	1.26984025266e-06	0.008810453060007415	29
RPF2;NOP16;FCF1;RIOX1;BRIX1;DHX37;NIP7;TSPYL1;RSL24D1;SDAD1;RBM34;REXO4;WDR74;UTP3;NKRF;ZNF16;SPTY2D1;FTSJ3;NOP2;NLE1;BMS1;DDX52;DDX54;ZNF771;ZBTB11	6.77156470346e-24	0.0027411333594229495	33
MICU2;MICU1;MCU	1.98038588111e-09	0.012342897225491829	16
TMEM168;ST7L;TMEM245;TMEM223;TMEM68;TMEM94;DPY19L1;ATP13A3;FAM189B;ATP13A1;ERMP1;PCNX3;PIGO;SLC35F5;DHRS3;LPCAT4	Null	Null	0
EGLN3;DUSP7	Null	Null	0
PEX7;HSD17B4;PHYH;ACOX1;GNPAT	6.5554516459e-11	0.01669161790668921	87
ULBP1;ULBP2	0.000657414956033	0.0032868406127759997	3
PCF11;CLP1	0.000188726813698	0.011248121711877666	9
RPRM;C16orf54	Null	Null	0
HSD17B4;ACOX1;GNPAT	1.83118226366e-06	0.01904947031641856	20
NXF2;NXT1;NXT2	0.000379243278216	0.003311852966722833	6
SF3A2;SF3A1;SF3B4;SF3B2;SF3A3;SNRPB2;SF3B1;SNRPD2;SF3B6;SF3B3	1.49667301143e-26	0.012425572392970107	213
MRRF;NUDT13	Null	Null	0
ZNF629;ZNF865;ZFP62;ZBTB41;ZNF708;ZNF142;ZNF646;ZNF512;ZNF48;ZFP91;ZBTB24;PRDM15;ZNF768;PATZ1;GZF1;ZNF107;ZNF317;ZNF624;ZNF184;ZNF483;ZNF445;ZKSCAN8;ZSCAN25;CTCF;ZNF358;ZNF813;ZNF275;ZNF689;ZNF668;ZNF770;ZNF791;ZNF121;ZNF7;ZNF320;ZNF189;ZNF92;ZNF430;ZNF616;ZNF777;ZNF761;ZNF574;ZNF771;ZBTB11;ZNF431;ZBTB48;E4F1;CEBPZ;RSBN1L;RSBN1;REPIN1;TRMT1L;ZNF22;PRDM10;ZNF800;ZNF70;DDX10;ZNF397;BRIX1;ZNF845;SCAF1;ZNF16;SPTY2D1;KNOP1;NKRF;TTF1;RPF2;NOP2;RBM34;NSA2	4.22517092829e-38	0.00212922121355864	81
VAMP5;STX4;STX3;STX2;STX1A;STX7	2.32153883857e-15	0.008880890073368368	53
CEP72;RASSF7	Null	Null	0
DOCK7;FKBP15;WASHC4;WASHC5	3.74455282772e-11	0.011790707727332983	4
MTMR9;MTMR6;MTMR8	8.54401007614e-07	0.008021617438314617	15
MBD2;STAG2;BAZ1A;MTA2;RAD21;MTA1	2.37570001681e-17	0.01750228024734377	50
SLC38A10;ABHD16A;ST7;TMEM104;TMEM223;TMEM39B;LMF2;TMPPE;DPY19L1;TMEM186;TLCD4;ERMP1;LPCAT3;PIGO;ALG9	Null	Null	0
C1QA;LOX	0.0499607057562	0.0499607057562	1
NME5;DYDC1	Null	Null	0
CSTF2;CPSF3	3.30271923972e-05	0.01036434348075382	10
TMEM268;TMEM68;DPY19L4;ST7L;ST7;TMEM164;TMEM94;TMEM186;ATP13A3;LMBRD2;FAM189B;ERMP1;PCNX3;LPCAT3;PIGQ;SLC5A3	Null	Null	0
NXF3;NXT1;NXT2	1.90748152465e-06	0.004195081198245081	6
TPM1;TPM4;TPM3;TPM2	1.88536925591e-11	0.013887514810241405	108
KRT14;KRT6C	0.0103092021983	0.033044806899779997	5
PPP2CB;PPP2R2A;PPP2R1A	1.98038588111e-09	0.011103935661100808	119
DCTPP1;NIF3L1	Null	Null	0
METTL3;METTL14	0.0011889789263	0.020615034274881427	7
IGHM;IGHG3;IGHG4;IGHA2;IGHG2;IGHG1;IGHA1;IGKC;IGLC2	7.83049839138e-19	0.005012542673439107	112
GLS;TRIT1;FARS2;SARDH;PC;FPGS;FAHD1;HARS2;NDUFA10;MTHFD1L	1.78094421257e-09	0.01940601725305872	30
UTP14C;PNO1	0.00278372050205	0.021913935336412498	4
ZNF648;ZNF343	Null	Null	0
SOS1;CRK;CBL	6.9313505839e-09	0.011973033345688977	105
MYO1E;MYH9	4.40362565296e-05	0.0230973189921762	8
COL2A1;COL5A1;COL4A5	1.15852574045e-06	0.013225135294179005	51
PAK5;CCNG1	0.00219559912157	0.00219559912157	1
CENPH;CENPK;CENPM;CENPI	1.23446796518e-11	0.0004851856986814425	45
SALL3;ZBTB40;ZNF784;ZBTB2;SALL1;HIC2;ZNF561;ZNF669;ZNF562;RREB1	1.09295492305e-07	0.008289113707715541	38
DAD1;RPN1;MAGT1;RPN2	1.87040600785e-13	0.0038405726361954015	30
MDM1;HAUS2;HAUS1;HAUS8;HAUS4;HAUS6	1.99415761012e-12	0.0027770894471041865	60
DHX37;BRIX1;RPF2;NLE1;TSPYL1;FCF1;NOP2;SDAD1;DDX52;RBM34;REXO4;ZCCHC9;RSL24D1;UTP3;WDR74;NVL;SPTY2D1;DDX54;PWP2;FTSJ3;TBL3;DNTTIP2;WDR36;BMS1;CCDC86;ZBTB11;SURF6;ESF1;TAF1C	8.35616384653e-27	0.005537410500209213	61
PSMC6;PSMC3;PSMC4;PSMD2;PSMD1;PSMD3	1.14987678136e-16	0.0027004871050999345	396
VPS18;EEA1	2.35908517123e-05	0.03747642703007807	4
NDUFS4;NDUFB9;NDUFB5;NDUFS6;NDUFB3;NDUFB8	1.55624549056e-14	0.005845664787640019	189
SGTB;SGTA;UBL4A	7.48585863061e-07	0.008798044435386152	7
SERINC2;TMEM54	Null	Null	0
BTNL9;BTN3A2	0.000103799747534	0.000103799747534	1
EEF1B2;CARS1	Null	Null	0
CUL4A;RBX1	4.71817034246e-06	0.007492159685963845	32
SOS1;CRK	3.30271923972e-05	0.00928592616395696	46
TNF;TRADD;RIPK1	1.98038588111e-09	0.008671424690888933	73
FUT8;CHSY1;B4GALT4;B4GALT5;B4GALT7;GLCE;B4GALT3;PXYLP1	7.45773856228e-11	0.003693249771617772	42
RIOX1;DHX37;BRIX1;NLE1;RPP14;TSPYL1;RPF2;DDX52;SDAD1;NOP16;RBM34;REXO4;UTP3;RBM4B;RPP40;NKRF;RPP38;DNTTIP2;WDR74;NIP7	1.75794804859e-17	0.007783460914165572	36
SMC4;NCAPH2;NCAPD3;NCAPG2;SMC2	9.42210695977e-18	0.0050741969887974185	32
LGALS9B;LGALS9	0.0059448946315	0.01807247967976	5
ARHGEF2;DOCK7;WASHC4;WASHC5;ARHGEF1	1.88630581335e-14	0.024672512690312415	10
MORF4L1;EPC1;ACTL6A;KAT5;RUVBL1	5.27637989747e-16	0.009830345266582507	54
CHRNB2;CHRNA3;CHRNA5	1.38627011678e-08	0.004393453962080134	36
VTA1;CHMP1B	0.00388686777504	0.01318541185468	3
ZBTB42;ZBTB7B;ZBTB3	Null	Null	0
GLCE;MGAT2;MANEAL;GALNT16;HS2ST1;GALNT12;FAM20B;MAN2A2	4.96045626292e-07	0.011631805449127681	17
BRCA1;BRCC3	1.57272344749e-05	0.026347623122156414	29
THEM4;THEM5	4.44158794307e-05	0.006680630929795926	4
PAFAH1B1;NDEL1	0.00644030251746	0.02652156136729154	13
QPCTL;GLCE;GALNT16;MGAT2;MANEAL;FAM20B;B3GALT6;HS2ST1;CHSY1	4.07781449212e-07	0.014085320412667522	30
GRPEL1;GRPEL2	1.57272344749e-06	0.017702417852548485	10
TMEM131;ABHD16A;ST7;DPY19L4;ST7L;RHBDD3;TMPPE;TMEM223;ATP13A3;PCNX3;PIGO;ERMP1;ALG9;TMTC3	0.0261851984388	0.0261851984388	1
BIRC8;TNPO2	0.0378880611805	0.0378880611805	1
CCDC51;COX18	Null	Null	0
USF1;USF2	1.57272344749e-06	0.004700870384537374	12
TMEM53;EVA1B	Null	Null	0
SERINC1;DNAJC25;ABHD16A;GGCX;TMEM161B;TMEM245;TMEM68;TMEM39B;PIGO;LPCAT3;GPAT4;SC5D;SLC35F2;TLCD4;LMBRD2;PIGN;ARL6IP5;TMEM186	0.019197470752	0.03314658334245	6
RRAGD;RRAGB;RRAGC	2.99434345224e-07	0.005188757575922032	36
SWI5;SFR1	Null	Null	0
INCENP;AURKB;AURKA	1.98038588111e-10	0.0209948001018085	29
N4BP2;KMT2C;NCOA6;PAXIP1	1.85170194777e-11	0.005809060399324956	10
GNPDA1;GNPDA2	0.000123407812695	0.011416052285933688	16
HUNK;NFKBIB;OTUD7B	0.00348799924391	0.00348799924391	1
HNRNPH2;HNRNPH1	0.00256603902194	0.03154798442949	6
TLE2;TLE1	1.57272344749e-06	0.018728460524197015	17
CDS1;FDFT1;POMT2;LPCAT4;ALG10;ALG8;GPAT4;ALG9;SOAT1;ALG11;CERS2;CERS6;ERMP1;LPCAT3;PIGO	1.26773974094e-11	0.010425797080740347	52
EP400;ACTL6A;RUVBL2;MORF4L1;RUVBL1;DMAP1	8.90887506303e-18	0.005937272440227024	66
PARL;MTCH1;MTFP1;SLC25A23;MRS2;SLC25A16;SLC25A30;SLC25A40	0.00825796097068	0.00825796097068	1
TUBB6;TUBAL3;TUBD1	0.00107497524051	0.01498874468205532	47
ZNF770;ZNF107;ZFP62;ZNF48;ZNF574;ZNF629;PRDM15;ZNF646;ZNF512;ZNF616;ZNF624;ZNF184;ZNF275;CTCF;ZNF70;ZNF317;ZNF189;ZNF668;ZNF689;ZNF768;ZSCAN25;ZBTB24;ZKSCAN8;ZNF22;ZNF445;ZFP91;GZF1;ZNF121;ZNF92;ZNF7;ZNF777;ZNF483;PRDM10;PATZ1;ZNF316;ZNF724;TRMT1L;RSBN1L;ZNF791;LARP1B;RSBN1;ZNF865;ZBTB11;ZNF771;ZNF845;ZNF273;CEBPZ;ZNF430;SCAF1;DDX10;E4F1;LENG8	6.35502700144e-33	0.0011631578571849913	68
SACM1L;TMEM259;FDFT1;CDS1;GPAT3;VKORC1L1;SOAT1;ALG11;GPAT4;CDS2;LPCAT4;CERS2;CERS6;ALG10	1.39530495343e-10	0.010729707686504053	88
CDKAL1;LPCAT4;AGPAT1;CDS2;FDFT1;ALG11;GPAT3;UBAC2;LPGAT1;GPAT4;GGCX;VKORC1L1;PTDSS2;ERMP1;MGST3;MBOAT7;ATP13A1	7.02651422371e-14	0.005592830656539499	41
TTC5;IRF9	Null	Null	0
MBD6;MBD5	0.0059448946315	0.006483552412265	2
EIF4A3;EIF3B	2.35908517123e-05	0.04102645392587385	11
TSN;TSNAX	5.66180441095e-05	0.017778459031252376	4
TUBB6;TUBB2A;TUBAL3;TUBB1;TUBB4B;TUBB4A;TUBB;TUBA1C;TUBA4A	1.37662817507e-21	0.0023028695599137147	152
SCD5;TMEM259;UBAC2;FDFT1;AGPAT1;GPAT3;ALG11;LPCAT4;GPAT4;CDS2;LPGAT1;GGCX;ATP13A1;PTDSS2;ERMP1;MBOAT7	2.33163187104e-13	0.006692712817710768	41
CGGBP1;SPIN2B	Null	Null	0
SMARCC1;SMARCA2;MTA2;SMARCA4	4.98915839346e-08	0.00521747394332154	80
UBL5;SPANXB1	Null	Null	0
TMEM262;EMP1	Null	Null	0
HDAC2;CCNH;CDK7;MTA1	5.61121802356e-13	0.012313369001288743	88
TMPRSS11A;PSG3	Null	Null	0
TUBB2B;TUBB6;TUBB2A;TUBB4B;TUBB1;TUBB4A;TUBA1C;TUBA4A;TUBB;TUBA1A	1.16909526361e-24	0.0050851779381193615	209
FAM189B;EMC3;TMEM62;TMPPE;DPY19L4;ST7;LMF2;TMEM223;TMEM131;EMC4;ERMP1;SLC38A10	0.00782597741897	0.00782597741897	1
SMIM3;LSMEM2	Null	Null	0
POLA2;PRIM2;POLA1;PRIM1	3.7408120157e-14	0.0019567130166917458	61
CEP20;CCDC116	Null	Null	0
TUBB4B;TUBB2A;TUBB6;TUBAL3;TUBB1;TUBB4A	2.02164382956e-16	0.003191291124045321	132
EIF4EBP1;EIF4E	4.72810333265e-05	0.004528676783978651	26
PIGS;PIGT;PIGK;GPAA1;PIGU	9.42210695977e-18	0.010752431670904762	89
MYH9;MYH10;MYH14	7.48585863061e-08	0.003149884692587644	24
YKT6;VAMP4;SEC22B;STX16;VAMP3;VAMP7;VAMP8;STX8;STX6;STX10;STX4;VAMP2;SNAP23;STX12;STX1A;STX7;VAMP5;STX5	1.33013453009e-41	0.004923884359458019	162
SNX6;SNX5;SNX2;SNX1	1.88536925591e-11	0.008614940165816596	23
PLEKHA3;PLEKHA8	0.00184952277424	0.01148374066383091	11
RAB6C;RAB41;GDI1;GDI2	0.0023779578526	0.0344147531739	6
MFSD4A;SEC61A2;TMEM209;MPDU1;RFT1;TM9SF3;FADS3;MFSD3;TMEM263;ICMT;ATL2;GPAT4;CDS2	0.0185211508407	0.02807580632471667	6
MACROD1;SYCE2	Null	Null	0
CD74;HLA-DRA;HLA-DRB3;HLA-DRB1	1.12177710219e-06	0.012704682023599215	92
MFSD1;TMEM222	Null	Null	0
NUDT21;PSPC1	0.0445830625616	0.0445830625616	1
HPCAL4;NCALD	Null	Null	0
ANAPC10;ANAPC2;CDC26;ANAPC4;ANAPC1;ANAPC5	2.88806261366e-16	0.0033330740080428196	101
E2F4;CCNE1;CCNE2	1.15852574045e-06	0.01014930647289747	62
ACTBL2;ACTA1;POTEKP;CFL1;ACTB	1.41533227958e-05	0.021945828195038656	18
EPHA10;EPHA3	0.00059448946315	0.02074422227235	5
CPSF3;FIP1L1	1.57272344749e-05	0.009025076214992158	12
TEAD1;TEAD4;TEAD3	2.21803218685e-08	7.705264493902763e-05	13
MFSD14B;TMEM176A	Null	Null	0
NXT1;NXF1	0.000379243278216	0.007958540045737124	8
ALG6;PIGQ;LMF2;PIGW;ALG8;ALG10;POMT2;SOAT1;ERMP1;LPCAT3;ALG12;CDS1;CERS6	1.53473875404e-09	0.004383755041179813	34
PRDM14;ZNF835	Null	Null	0
ZNF75A;ZFP2;ZNF71	Null	Null	0
ABCB7;SLC25A28;SLC25A25;SLC25A23;SLC25A15;SURF1;SLC25A16;TMEM126B;RAB5IF;PARL	2.97502131996e-05	0.00378812021408687	10
KLRC1;KLRC2	0.000266905269318	0.0022684214607132497	4
SMURF2;SMAD3	4.71817034246e-06	0.021269200255447124	19
TMEM218;TMEM45B	Null	Null	0
HNRNPU;HNRNPDL	0.00026893570952	0.0328624261594275	8
CCDC47;CDKAL1;AGPAT1;LPCAT4;FDFT1;GPAT4;CDS2;GPAT3;LPGAT1;UBAC2;GGCX;VKORC1L1;PTDSS2;MGST3;ERMP1;ATP13A1;MBOAT7	7.02651422371e-14	0.005449304377799824	40
RBM38;RBM24	Null	Null	0
ANK1;ANK2;ANK3	7.0145267909e-07	0.012090590410292012	25
GALNT1;CHPF2;GALNT5;GALNT14;GNPTAB;B3GAT3;FUT8;GLT8D1;HS6ST2	1.09983095227e-08	0.0072485068961689065	26
MTX3;DNAJC11;MTX2	2.14095556835e-05	0.008891585365336133	15
NEMP1;NEMP2	Null	Null	0
TBL3;WDR36;UTP18;PWP2;WDR3;FCF1;ISG20L2;DHX37;UTP3;BRIX1;DDX52;TSPYL1;RBM34;RPF2;IMP4	2.16923050726e-19	0.008881454887743757	41
TSPYL1;BRIX1;NOP2;RIOX1;RPF2;REXO4;RBM34;SDAD1;DDX52;RPP14;NOP16;RPP38;RPP30;RPP40;NKRF;ZNF16	1.41748714186e-14	0.001966425467603029	40
MCOLN2;MCOLN3	0.000240626687465	0.007380338483940833	6
CPSF6;NUDT21;CPSF7;U2AF2	6.80827786858e-11	0.004362626735648032	40
ANAPC1;ANAPC2;ANAPC10;CDC26;ANAPC4	2.92160692609e-13	0.002157339491186093	87
ZNF212;ZBTB3	Null	Null	0
ZSCAN25;ZSCAN22	Null	Null	0
CDC7;DBF4	1.57272344749e-06	0.008143815718249034	14
TRIT1;FARS2;MTHFD1L;SARDH;NDUFA10;PC	0.00106997953912	0.020497270153713634	11
PALS2;LIN7A	1.57272344749e-06	0.024981139239823744	2
ACTA1;CFL1;TWF2;ACTBL2	0.0208234491519	0.03104479465505	2
SLC25A21;SLC25A40;TMEM126A;SLC25A29;MT-CO3;GHITM;PARL;TIMMDC1;COX6C;SLC25A46	3.53903827828e-06	0.006926341457733185	14
BSCL2;TMEM222	0.0499607057562	0.0499614921179	4
UBE2D1;RNF14	Null	Null	0
SLU7;PPIL3	0.00484556094171	0.022817700865502	5
CIRBP;RBM3	Null	Null	0
MAPK11;MAPKAPK3	8.64997896118e-05	0.006252318015234254	31
ALG9;RPN2;LPCAT4;SOAT1;FDFT1;GPAT3;ALG11;CDS1;UBAC2;GPAT4;LPCAT3;PTDSS2;ERMP1;MBOAT7;PIGO	1.26773974094e-11	0.006498824241667987	46
TMEM229B;TMEM45B	Null	Null	0
RAB5A;VPS11;VPS18	3.96077176223e-09	0.019240740215840494	12
TMEM218;TMEM45B	Null	Null	0
TM9SF3;CNNM3;CLPTM1L;SEC61A2;TMEM161A;GGCX;MPDU1;PTDSS2;LPCAT4;ERMP1;GPAT4;TMEM186	0.00136920148818	0.013862045074135	4
MIDEAS;DNTTIP1;TRERF1;SAP30L;SAP30	8.30527891832e-08	0.02003358776745637	4
SKIL;SKI	4.71817034246e-06	0.01974709275463592	15
CENPL;CENPC;CENPN;CENPI;CENPU	4.93613065536e-11	0.0035335351585212066	54
MAD2L1;MAD1L1	1.57272344749e-06	0.015849860850259828	19
SLC25A10;COX20;SLC25A12;SFXN4;SLC25A29	0.000446288906693	0.016597900542519906	11
DHRS4L2;ABHD18	Null	Null	0
KRT27;KRT20;KRT75;KRT31	5.17230106813e-07	0.00826866783323692	15
GALNT2;CSGALNACT2;TPST1;B4GALNT1;CHST12	2.16597197598e-05	0.013479514377159408	12
PSMG1;PSMG2	1.57272344749e-06	0.010899759852823746	2
MYG1;NIF3L1	Null	Null	0
PCGF3;PCGF5;PCGF1;PCGF2	1.31975847914e-09	0.004352171021139838	16
PLPPR3;PLPPR1	0.000103799747534	0.0206431747908585	4
RNF25;UBE2E1;UBE2E3	0.00176456342779	0.008164135715311428	7
BFSP1;BFSP2	6.54799988397e-05	8.098841961746667e-05	3
URI1;POLR2E;PFDN2;RUVBL1	4.71342313979e-12	4.71342313979e-12	1
CUL2;RBX1;CUL1;SKP2	2.61856841099e-12	0.010700275887013696	99
FITM2;DOLK;HACD1;ALG3;ELOVL2;HACD2	3.62614646527e-06	0.00855489684228839	46
BATF3;RHOXF2	Null	Null	0
DYNC2H1;DYNC2LI1	8.64997896118e-05	0.013460539084892318	37
ALG10;DNAJC25;GGCX;ALG8;LPCAT4;GPAT3;ATL2;GPAT4;CERS5;CDS1;REEP4;LCLAT1;LPCAT3;PIGO;SC5D	1.74725742095e-13	0.005607966966195328	36
GPAT3;LPCAT4;REEP4;CERS6;GPAT4;ATL2;LCLAT1;MPDU1;RFT1;ATL3;ERMP1;LPCAT3;PTDSS2;MGST3;KDSR	1.74725742095e-13	0.00884918302841136	40
HPS3;HPS6;HPS5	1.98038588111e-10	0.007956701101404437	28
TTC8;BBS4	1.57272344749e-06	0.015933034043603606	29
GAS2L2;LRP2BP	0.0499622784796	0.0499622784796	2
NR2C2;NR2C1	0.00122672428904	0.00122672428904	1
PFN1;ACTC1	0.00621478555342	0.017372527531095	4
GRB2;SHC1	1.57272344749e-06	0.007374435809417168	75
FGF12;ZNF79	Null	Null	0
GNPTAB;CHST8;B4GALT5;B3GALNT2;GALNT12	0.000160850146077	0.011521454562422888	9
ACOT1;SPATA33	Null	Null	0
FLOT1;FLOT2	0.000298817455022	0.0092975289517495	16
PRMT1;PRMT5;WDR77	1.98038588111e-09	0.013852101216841672	26
PPP1CB;PPP1CA;PPP1CC	4.74817318856e-07	0.00528874308680658	53
POMT2;LMF2;GGCX;PIGQ;ALG8;TMEM39A;ALG10;PIGM;ERMP1;LPCAT3;PIGO;SOAT1;CDS1	1.53473875404e-09	0.008824084115549271	16
TSHZ2;PBX3;TSHZ1	Null	Null	0
CHTF8;DSCC1	1.57272344749e-06	0.004635028110471321	16
GNB5;RGS6	0.00122672428904	0.0042074027426640005	5
E2F6;MNT;MAX	0.000207512358089	0.03152277339239986	7
ADK;PPID;PIR;OTUB1;PYM1	Null	Null	0
TPST2;B3GNT2;FAM20B;B4GALT7;GALNT12;MANEA;MANEAL;ST3GAL4;GLT8D2	3.12390329998e-06	0.010221209495795998	12
GNB1;KCTD12	4.71817034246e-06	0.026449520205458113	4
CERS6;GPAT4;CDS2;LPCAT3;TMEM259;GPAT3;PTDSS2;RFT1;PIGO;MBOAT7;ATL3;ALG10;VKORC1L1;REEP4;ATL2;CDS1	1.15111088009e-12	0.00933764861665577	34
RPF2;ISG20L2;FCF1;DHX37;NOP16;BRIX1;PARP2;RPP38;NLE1;TSPYL1;RBM34;RPP30;REXO4	1.04138608382e-10	0.0171256283899579	23
OTUB1;UBE2E3;UBE2E1	0.00273332265196	0.0074409187464725005	4
ACAD8;IBA57;MARS2;GFM1;NSUN4;ACSF3;DARS2	2.99544406953e-07	0.016701199361703164	18
MYL12B;MYL6	0.00026893570952	0.0032851280568038338	12
FARSA;FARSB	0.00011206468041	0.014407567050696611	18
FRMD4A;FRMD4B	Null	Null	0
MRS2;SLC25A23;MTCH1;MTFP1;SLC25A51;SLC25A40;PARL	Null	Null	0
PPME1;PPP2R1B;PPP2R1A;PPP2CA	1.87040600785e-13	0.004325256967962589	150
TRPS1;HDAC2;MTA2;MBD3;RBBP4;KDM1A	4.62443506567e-12	0.0087189532298103	124
DIMT1;BRIX1;RIOX1;FCF1;DHX37;NOP16;RPF2;RSL24D1;TSPYL1;NIP7;SDAD1;RBM34;WDR74;REXO4	1.93449730989e-14	0.008517771690653448	18
STAT2;IRF9;STAT1	1.98038588111e-10	0.00784704865609456	43
GTF2I;RELB;NFKB1;RELA;NFKB2;IKBKG	1.48481251051e-17	0.007358774824230187	279
FECH;MTG1;FDXR;MTG2;GUF1;NME4	0.0137964129328	0.02251157150525	2
ZNF524;ZNF71;ZNF835	Null	Null	0
GLMN;RBX1	9.43634068492e-06	0.027645703118526415	7
ZNF668;ZNF48;ZNF770;ZNF107;ZNF574;ZFP62;ZNF512;ZNF800;ZNF708;ZNF358;ZNF121;ZFP91;ZNF431;ZNF7;ZNF317;ZNF689;ZNF430;ZNF791;ZNF724;PRDM15;ZSCAN21;ZNF768;ZNF629;ZSCAN25;ZKSCAN8;PATZ1;ZBTB24;ZNF184;ZNF624;ZNF445;GZF1;ZNF273;ZNF92;TRMT1L;ZNF777;RSBN1L;ZNF316;ZNF100;RSBN1;LENG8;ZNF324;ZNF22	3.4713237253e-29	0.002707137649473421	71
SMAD5;SMAD1	2.29452073496e-05	0.00876878913452398	19
C17orf75;FAM91A1;TBC1D23	7.48585863061e-07	0.002554798786317924	3
RPS6KA4;RPS6KA2;RPS6KA3;DUSP4;RPS6KA5;NEIL2;SMYD3;CAMKK2;ACTR5	5.75487072748e-08	0.0069302593112114475	52
PLCB3;SLC9A3R1	4.71817034246e-06	0.038662116548581676	11
RAD51;BRCC3	1.57272344749e-05	0.021245668921582906	12
ZNF410;IRAK1BP1	Null	Null	0
PDK4;PDK3;PDK2;PDK1	9.42684627957e-11	0.005554630636389525	67
