Complexes(Gene Name)	Min-p-value	Avg-p-value	Number-of-resources
ZNF696;ZNF407;ZNF408;ZBTB44;ZNF235;ZNF765;ZNF627;ZNF253;ZNF444;ZNF460;ZNF136;ZNF324;ZNF430;ZNF320;ZNF724;ZBTB40;ZNF282;ZIC2;ZNF737;ZNF669;HIC2;ZBTB34;ZNF77;ZNF440;ZNF764;ZNF8;ZNF620;ZNF729;ZNF273;ZBTB9;RAD54L2;ZNF45;ZNF74;FOXG1	1.27723685423e-26	0.0031276577660284827	76
LIAT1;AGBL3	1	1	0
MS4A3;CLDN1	0.0499607057562	0.0499607057562	2
IER3;SGTA	1	1	0
TAAR9;SLC41A1	1	1	0
ZC2HC1C;CYSRT1	1	1	0
CDKN2B;CDKN1C;CDKN2C	1.94632324396e-07	0.007300958603494958	165
RCAN2;ALOXE3	1	1	0
RAB40C;RAB40B;RAB40AL	0.0122546583303	0.02031682271893333	3
GSK3B;PRUNE1	1.57272344749e-06	0.03747092249801187	4
MTM1;MTMR12	0.000188726813698	0.021039052735443167	6
PUF60;TRMT1	0.00136826939931	0.026155020021050798	25
SCRN2;NME2P1	1	1	0
INHBA;SMOC1	0.0324987573189	0.041531409805424996	4
PTH2R;SLC20A2	0.0249811392398	0.0249811392398	1
GPR88;LGR4	1	1	0
COL21A1;COL3A1;COL2A1;COL4A6;COL4A1;COL5A1;COL4A2	1.18007781689e-17	0.006980931126049709	112
ABLIM1;ABLIM2	1	1	0
ALS2;TIAM1	0.0499607057562	0.0499614921179	2
KBTBD8;GAN	0.00310009842747	0.021014860961535	2
PRDM11;NEK9	0.0499622784796	0.0499622784796	1
PARP16;REEP5	0.0499607057562	0.0499607057562	1
CRY1;AARSD1;RAVER2	1	1	0
EPS8L2;EPS8L1	0.0217979469822	0.0217979469822	1
MPP1;ADCY6	0.0496868035517	0.0496868035517	1
FZD5;FZD2	0.000122672428904	0.00534257331451606	34
NEDD4;WASHC4	0.000143117833721	0.023159604149715247	4
TCTN3;KIAA2013	0.0499622784796	0.0499622784796	2
PAQR3;SLC30A6	0.0499607057562	0.049960705756200006	3
ATP2A2;ATP2A3	8.64997896118e-05	0.010207385481464165	41
ART5;C1orf54;NXPH4;NXPE3	1	1	0
BCAS2;PLRG1;CWC15;SNRPD3;PRPF19;SYF2;CDC40;SNW1;CRNKL1;CDC5L;RBM22;PPIE;AQR	9.13820270898e-33	0.01002551292354321	91
C1GALT1;HS3ST2;NDST1;GALNT16;GALNT18;GALNT6;B4GALT6;GLCE;B4GALT5;LARGE2;GALNT7;MGAT1;B4GALT7;PXYLP1;B4GALT4;CHSY3;B4GALT3;CHPF2;CHSY1;MANEAL;TPST2;GLT8D2	3.07959131668e-21	0.004355137563339752	74
CERKL;EIF3G	1	1	0
TCEAL3;TCEAL5	0.00768338120063	0.00768338120063	1
HARBI1;NAIF1	1	1	0
PANK3;PANK1	2.59662064364e-05	0.017637252812961003	14
VDR;RXRG	0.000219022433792	0.010581609887470499	6
MBD6;MBD5	0.0059448946315	0.006483552412265	2
TOMM20;BPHL	0.00214222985678	0.007212219802036668	3
ZNF135;SCNM1	1	1	0
TUBB8B;EML6	1	1	0
CLEC2A;CLEC2D	1	1	0
CDK14;CCNA1	0.00194008561353	0.00194008561353	1
KLKB1;NID2	0.0466249593242	0.0466249593242	1
NAA35;NAA38;NAA30	7.48585863061e-08	0.005735847430349165	9
HLA-DMB;HLA-DOA	2.33695857928e-05	0.00493316078143779	30
OGFOD1;PAPOLA	1	1	0
ISL2;LMX1B;ISL1	0.017831689551	0.022982134958900002	3
IKZF3;IKZF1	1	1	0
DNASE1L2;LGALS7B	1	1	0
SMAD5;SMAD1	2.29452073496e-05	0.00876878913452398	19
ELAVL4;SSB	1	1	0
SPRTN;BRD4	1	1	0
DEDD;UTP11	1	1	0
NT5C2;UBA6	1	1	0
GPR55;SLC39A10	1	1	0
SLC29A1;SLC23A2	1	1	0
SDR39U1;PSME3IP1	1	1	0
NAP1L1;NAP1L4;NAP1L5	1	1	0
PAIP1;PAIP2;PAIP2B;PABPC1L	0.0163391754883	0.0179775766954	2
RPP25L;TSPYL4	1	1	0
MUL1;CPT1A	0.0499622784796	0.0499622784796	2
TVP23C;SLC35B2	1	1	0
SAMD1;TBC1D15	1	1	0
NARS1;BLVRA;ALDH1A3;PIP4K2C	1	1	0
MEIS3P1;MEIS1	1	1	0
MYD88;TIRAP	5.66180441095e-05	0.007893433176863366	32
EIF4B;RBM12B	1	1	0
ZKSCAN7;ZSCAN22;ZSCAN23	1	1	0
CDK5R1;CDK5	1.57272344749e-05	0.004123406168737047	19
ADAT3;ADAT2	1	1	0
MYOM1;MYOM2	0.0249811392398	0.0279472956618	2
TSPAN31;TSPAN2	1	1	0
CDC14B;MFAP1	1	1	0
TTLL10;KRT40	0.0328395979444	0.03648763802013333	3
FAM9C;MIPOL1	1	1	0
ABAT;POLG2	0.0499607057562	0.0499607057562	1
PRLR;PLPP6	0.0249811392398	0.0416347078252	3
SOCS7;CISH;SOCS5;SOCS2;SOCS6;SOCS4;ASB13	4.71254075378e-14	0.004598528698439267	35
FUS;RBM7	0.0313445861814	0.0313445861814	1
COMMD8;COMMD4	0.000122672428904	0.013072477295496668	3
DRG2;MKNK1	1	1	0
RTN1;RTN2	0.0416142624205	0.04578748408835	2
PPP2R2C;C15orf39	1	1	0
MAN2B1;SIAE	0.0368845862502	0.0434234323649	2
MMP14;MMP15	8.03082257238e-05	0.017543544526712224	8
MSLN;SMPDL3B	1	1	0
KIFC1;KIF22	0.00242199410913	0.032139704555728996	10
IQSEC2;TRMT44	1	1	0
CCDC8;SSNA1	1	1	0
SLK;STK10	1	1	0
TUBA3C;TUBA8	0.00026893570952	0.009694596829838484	66
PKN2;ACTB	0.00104220152781	0.025501453642004998	2
EEF1A2;QKI	1	1	0
TLCD2;LMBRD2;SLC19A2;ADIPOR1;MFSD5	1	1	0
FANCE;FANCC	1.57272344749e-05	0.015486967180960563	126
CEP192;CCP110;POC1A;HAUS4;CEP43	2.42931157481e-07	0.004239358067099818	28
TSPYL1;BRIX1;RPF2;RIOX1;RSL24D1;DIMT1;SDAD1;REXO4	1.55063652516e-06	0.017411689800974395	8
RTCB;FAM98B;RTRAF;DDX1	1.87040600785e-13	0.013106809018217081	22
DLGAP2;DLGAP4	0.00192658622317	0.008081177314336666	3
ZNF287;SSX2B	1	1	0
ANKRD53;GLYCTK	1	1	0
CD8B;PRSS2	0.038311658058	0.038311658058	1
MTHFSD;EFCAB2	1	1	0
ZNF200;ZNF597	0.0114027178959	0.0114027178959	1
HINFP;NDUFAB1	1	1	0
TCEAL1;ELF1	1	1	0
USF1;USF2	1.57272344749e-06	0.004700870384537374	12
AFF1;AFF4	1	1	0
VPS37B;VPS37D;VPS37A;UBAP1;MVB12B	3.77261162669e-14	0.004124743349164925	48
KRTAP10-9;KRTAP9-3;KRTAP9-2;KRTAP4-11;KRTAP1-5	3.41765174321e-09	0.0036654574178638768	17
PHC1;PHC2	4.71817034246e-06	0.012958804339660693	18
CCDC174;STK4	0.0499607057562	0.0499607057562	1
ZXDB;TAF9B	1	1	0
MBD4;DSCC1	0.0499607057562	0.0499607057562	1
AQP8;TMEM120B	1	1	0
RESF1;SIK2	0.0151138916276	0.0151138916276	1
PTPRE;GALNT12	1	1	0
PCID2;MCM3AP	0.00396326308767	0.015060399733135	2
ZNF354B;ZNF512	1	1	0
TAF8;TAF7L;TAF4B;TAF13;TAF10;TAF11;TAF2	2.32023780347e-17	0.000875209637438196	57
MAP7D2;ENKD1	1	1	0
CYBB;CYBA	3.14544689497e-06	0.009938124228085418	84
AGPAT1;MARCHF5	1	1	0
MAPK9;TTC4	1	1	0
LDLR;LRP1	9.59526852803e-05	0.016362388806099297	21
ACTL6A;RUVBL1;RUVBL2;EP400	5.61121802356e-13	0.007014698629282047	65
UPF1;XRN1;PARN	2.37646305734e-08	0.009389281671381762	6
FAM13A;SYDE2;AMPD2;PFKFB4;ARHGEF17;DOCK11;WWC2;PFKFB2	0.00271586788782	0.004062258915375001	2
SMG7;TSC22D3;PANK4;PASK;MAP2K7	1	1	0
FITM2;DOLK;HACD1;ALG3;ELOVL2;HACD2	3.62614646527e-06	0.00855489684228839	46
ST6GALNAC4;NDST1;CHST3;GLCE;GALNT18;GALNT6;MAN2A2;CHST14;GALNT12;LARGE2;NDST2;B3GNT2;PXYLP1;CHSY3;MGAT1;ST3GAL6;HS6ST2;CHST10;B4GALT6;MANEAL;CHST7;TPST2;GALNT7;CHPF2;GALNT16;B4GALT3;B4GALT7;ST6GALNAC3;MGAT2;C1GALT1C1;TPST1;ST3GAL4;GALNT10;CHSY1;MGAT5;GLT8D2	2.94684771549e-41	0.003252774656558682	129
SNAI1;EGR2	1	1	0
CTAGE8;CTAGE1	1	1	0
ZNF207;BUB3	0.042820817557	0.0463907616566	2
EIF4A2;EIF4A1;EIF4G1	7.45433922585e-07	0.003500158538670754	28
HNRNPDL;RBM3	0.0499622784796	0.0499622784796	1
C11orf16;EWSR1	1	1	0
NEBL;COBL	1	1	0
RFX5;RFXAP	4.71817034246e-06	0.008931267994310906	88
TRIM21;TRIM39	1	1	0
BAG6;UBL4A;SGTA	3.23198975798e-07	0.007171093920246769	10
SH3BP5;SH3BP5L	1	1	0
GAL;PCSK1N	0.000296727784216	0.019308960324511	6
PLPPR3;PLPPR1	0.000103799747534	0.0206431747908585	4
PDIA3;PDIA4	0.00180437801884	0.02121042739548	3
EPN3;CLINT1	1	1	0
RHOB;RHOA	5.66180441095e-05	0.015224444270181749	22
PARG;PPP1R13B	0.0499607057562	0.0499607057562	1
ACTC1;ACTB	0.000299330659516	0.014265863320180941	17
SNCG;CIB1	0.0249811392398	0.0249811392398	1
GNAS;GNA13	0.000167413699393	0.025106943679333315	19
AP2B1;AP2A1;AP2A2;AP2S1	2.61856841099e-12	0.0021678108882849986	109
ARNT;HIF1A	1.57272344749e-06	0.0159897263967469	20
LONP2;NUDT12	1	1	0
PLCB1;APAF1	0.000964741672655	0.016712893811774376	8
HGFAC;HBA1	1	1	0
LAMA4;LAMA3	0.000320614317368	0.012356458824151784	23
FAM25A;CP	0.00999245569595	0.033974349366259995	5
TP53;TP73	5.66180441095e-05	0.02214377206386801	38
GTF2H1;CCNH;ERCC3;CDK7;GTF2H2	1.18718547693e-15	0.0036428510328757368	124
VMP1;CNNM3	1	1	0
ADAMTS17;ADAMTS19;ADAMTS2	0.000471817034246	0.024752465250554197	10
GNA11;GNAQ;GNAI3;GNAS;GNAO1;GNAT2;GNAZ;GNAI1;GNA13;GNA12	1.42434583957e-27	0.0048954156269933	158
SLC25A17;PEX16;ABCD1	3.23198975798e-07	0.008402519781819795	28
EPHX4;GGT7;HS2ST1;HS6ST2	0.00042593137667	0.012222160767464001	5
NID2;LAMA4;NID1	1.15852574045e-06	0.01495247484181309	5
NSG1;ATP6AP2	0.0433895309553	0.04667590471745	2
SLC16A3;GJA8	1	1	0
GLIS2;CREM	0.0499607057562	0.049960705756200006	3
BIK;SLC37A4	1	1	0
RAET1L;ULBP2	0.000880254398195	0.005685423122905001	7
NRIP3;DDI2	1	1	0
HAND2;TCF3	1	1	0
MAPK4;MAPKAPK5;MAPK6	9.43594460774e-06	0.003607800820849412	12
AKR1C3;AKR1C4;AKR1D1;AKR1C1	2.46893593036e-11	0.006188103866180669	70
PCDHB11;PCDHB12	1	1	0
EFL1;SECISBP2L	1	1	0
SH3GLB2;CBR3;HPGD	1	1	0
USP2;NMD3	1	1	0
STOM;STX8	1	1	0
SAMD8;SEC62	0.0477254774374	0.0477254774374	1
MTG1;COQ10B	1	1	0
FIS1;ACSL1	0.0164213498143	0.028596466059081817	11
SORL1;LRP6	0.0217979469822	0.03263872970566667	3
AMOTL2;AMOTL1	4.40362565296e-05	0.0178653360848462	8
DYRK1A;SRSF12	0.0499622784796	0.0499622784796	2
GPRC5C;GPRC5B	1.25155676453e-05	0.017760989638655883	6
BMI1;RING1;PCGF2;CBX7;PCGF1;PCGF3;RNF2	6.36227994299e-18	0.005912375279007822	59
SERINC1;DNAJC25;ABHD16A;GGCX;TMEM161B;TMEM245;TMEM68;TMEM39B;PIGO;LPCAT3;GPAT4;SC5D;SLC35F2;TLCD4;LMBRD2;PIGN;ARL6IP5;TMEM186	0.019197470752	0.03314658334245	6
RSPH4A;RSPH1	0.000868143343012	0.011182044517446286	69
TBX18;TBX20	1.57272344749e-06	0.0399691936943295	5
CYGB;LRATD1	1	1	0
HOXD4;HOXB7	1	1	0
FOXH1;SMAD2	1.57272344749e-06	0.013790303297083797	26
CNRIP1;C20orf203	1	1	0
GYPA;AQP6	1	1	0
GATD3A;GLUD2	0.010852507648	0.032002666111675	4
LCE2A;LCE1A;LCE2B;LCE2C;LCE1F;KRTAP11-1;LCE1C	3.09655046174e-12	5.452569275455744e-07	4
PER2;ANKRD49	1	1	0
ANKRD16;GAMT	1	1	0
CDK3;CCNC	1.57272344749e-06	0.024981139239823744	2
ACVRL1;ACVR1	0.0023779578526	0.035236756381132106	19
TPPP3;EML2	0.00379990772214	0.019015756567066472	17
PFN2;ACTBL2	1	1	0
NT5C1A;EIF2D	1	1	0
PRKN;PASK	0.0499607057562	0.0499607057562	1
PCMTD1;PCMTD2	0.0011889789263	0.004359589396433334	3
SLC20A2;SLC22A2	0.000328881305345	0.018049159226081666	3
FKTN;FKRP	3.14544689497e-05	0.016951247231457352	109
GRAMD1C;GRAMD1B	0.0142677471156	0.031468308916080004	5
DOCK4;ELMO2	0.0499622784796	0.0499622784796	1
UTP4;MPHOSPH10	0.000379243278216	0.0176069969247732	5
CAMK2G;CAMK2D;CAMK2B	4.75292611467e-08	0.0034152911604688418	112
COL6A1;COL6A2;COL6A3;COL12A1	8.97794883769e-13	0.004975161082270396	225
TMEM120A;S1PR5;S1PR2;SLC19A2	0.00051992449056	0.012995137578973501	4
RPL23;RPS2	0.0011108069785	0.011621463631199657	29
CTCF;ZBTB24;PRDM15	0.0141989114936	0.03803905918646666	3
ODR4;TMEM209;TMEM205;TMEM161A;DPY19L1;FAM8A1;SLC35E1;GGCX	1	1	0
CPEB3;CPEB2	0.000396326308767	0.009301026813416099	10
HBG2;HBM	0.0178346838945	0.024175904834775	4
TVP23A;LEPROTL1	1	1	0
COX4I2;COX5A	0.00041040272594	0.007745609432061428	14
EIF4E3;EIF4A2;EIF4A1	1.98498037636e-05	0.011741686921166929	21
DGKD;DGKG	0.00019556653374	0.009136654978098166	12
PARD6A;PARD6B;PARD6G	1.44726600192e-06	0.010991212831942395	21
RSC1A1;ZNF423	1	1	0
RBM48;SCNM1	1	1	0
TEAD4;TEAD1;TEAD2	4.40362565296e-05	0.0009660249883485251	12
SYN1;SYN2;SYN3	2.21803218685e-07	0.010613524795027628	17
KIAA0753;CEP20	4.71817034246e-06	0.0008285603770862301	2
LSAMP;CNTN1	1	1	0
MAPK8IP1;FEM1B	0.0499607057562	0.0499607057562	2
WASHC1;WASHC3;WASH6P	1.57272344749e-05	0.0064333922960280255	4
GCC2;GOLGA4	0.00170011404673	0.015419767040865	2
KRTAP10-8;KRTAP10-7	0.023944714488	0.023944714488	1
LINGO1;LINGO2	0.0499607057562	0.0499607057562	1
AMHR2;BMPR1A	0.000487891352516	0.010695269650071499	6
MAP3K5;ARHGAP29	0.033127664593	0.0415441851746	2
SRSF2;MAPK9;MAPK14;PRKAA2	2.25572757892e-05	0.014494845103724894	112
SEC14L1;COG5	0.0499607057562	0.0499607057562	1
ITM2C;ECE1	0.0499622784796	0.0499622784796	1
MGRN1;HSPA13	1	1	0
TMEM30A;TMEM30B	0.00396326308767	0.017290039151168	5
ZNF689;ZNF512	1	1	0
ZNF423;ZNF521;SALL1;ZBTB2;BCL11A	0.0170051193887	0.031107443196999998	4
TGM1;RPL35A	0.0499622784796	0.0499622784796	1
FBXW4;FBXO9;FBXO44;FBXO17;FBXL3;FBXL20;FBXL15;FBXL2;FBXW5;FBXL8;FBXL16;FBXO33;FBXO31	1.07723427201e-24	0.0018050044662546614	43
NLGN3;NLGN4X;NLGN4Y	2.99434345224e-07	0.006847589005286199	52
CDC23;ANAPC15;ANAPC10	4.51527980894e-07	0.002010586828483585	49
ARHGDIB;ALDH1A3;ALDH1A1;PMVK;OXSR1	0.00166791133284	0.017877282060295	8
FCF1;RIOX1;ZNF593;RPP38;RPP30;DHX37;RPF2;NLE1;TSPYL1;RBM34	3.61430341514e-09	0.012217249013959696	15
RPSA;RPL26;RPL10A;RPS16;RPL11;RPL35A;RPL30;RPLP2;RPS8;RPS14;RPL14;RPS13;RPL8;RPL7;RPL13A;RPL19;RPL32;RPL18A;RPL28;RPL27A;RPL36;RPL31;RPL18;RPLP1;RPL9P8;RPL15;RPL23A;RPL7A;RPL34;RPL27;RPS26;RPL6;RPS24;RPL37A;RPS5;RPS18;RPS19;RPL4;RPLP0;RPS9;RPL13;RPS17;RPS20;RPS25;RPS2;RPS3;RPS3A;RPS15;RPL35;RPS6;RPS23;RPL3;RPS15A;RPS10	1.23895093695e-133	0.002236203447501426	620
TAGLN2;TAGLN3	1	1	0
PRSS46;PRSS50	1	1	0
KRT73;KRT16	0.0103092021983	0.01712695834315	2
GJB3;GJA3	0.000830397980273	0.01693365959477883	6
SEC14L3;SEC14L2	1	1	0
SLC25A32;SLC25A39	1	1	0
SEC13;SEC31A	0.000471817034246	0.015854424650985112	9
ADSS1;ADSS2	6.77854652235e-05	0.006114738098233108	12
CCL5;SPATA20	1	1	0
BAP18;ASH2L	0.000552025930068	0.000552025930068	1
ZFP41;MRTO4	1	1	0
RAD23A;RAD23B	8.64997896118e-05	0.0062764420084988806	10
PARP4;MVP	0.000913636438104	0.000913636438104	1
MAPKBP1;YPEL5	1	1	0
OR4Q3;TMEM179B	1	1	0
RHBDD3;POPDC2	1	1	0
LRRC25;ANKRD46	1	1	0
RMDN1;KATNAL1	1	1	0
PPP1R8;FTO	0.038470533213	0.03855912922345	2
ZC3H10;NMNAT1	0.0148440007056	0.029505719462849998	2
RPL23A;RPL36AL	0.0011108069785	0.012426408677366541	26
GPR182;LMBRD2	1	1	0
GSK3A;PRKAA1;GSK3B	3.64859623963e-06	0.012446586429576401	52
ARHGEF1;ARHGEF11	0.000610205851256	0.009101475225231	11
PPP1R13B;TP53BP2	5.66180441095e-05	0.010251535671855874	12
QRICH1;RNGTT	1	1	0
PRDM10;ZC3H6	1	1	0
TUBB4B;TUBA4A	0.00026893570952	0.00930437355444224	75
PTDSS2;TMEM223;TMEM245;TMEM161B;TMEM68;RFT1;TMEM161A;LPCAT4;SOAT1;PIGO;LPCAT3;GPAT4;ERMP1;CERS2;CERS6;TMEM186;DPY19L1;PCNX3;ATP13A3;TM9SF3;TMEM164;ALG11;REEP5;TLCD4;SLC35F2;MBOAT7;SC5D;RETREG3;LMBRD2;ATP13A1;KDSR;RETREG2;SLC5A3	3.12656644166e-07	0.00837867061871814	21
TCF23;FIGLA	1	1	0
C11orf1;HR	0.0499622784796	0.0499622784796	1
ZNF175;ZNF250	0.0114027178959	0.02752969905195	2
PRR20B;ZNF683	1	1	0
EEF1B2;CARS1	1	1	0
ID1;MYCBP	0.0276072562975	0.0276072562975	2
DLGAP5;NUSAP1	1	1	0
MXI1;MXD3;MNT	1	1	0
NDUFAF8;NDUFAF5	0.00156014165991	0.014174503704765999	30
NXF2;NXT1;NXT2	0.000379243278216	0.003311852966722833	6
CARMIL2;CARMIL1	0.0023779578526	0.014890545600810002	7
PLIN2;ALOX15	0.0249811392398	0.04194839033298889	9
IP6K2;IP6K1	9.43634068492e-06	0.006476662496832583	5
ZDHHC11;RETREG2	1	1	0
PDP1;ISCA1	0.0430768952267	0.0430768952267	1
ACMSD;CCT6B	1	1	0
UNC5C;SDK2	0.0499607057562	0.0499607057562	1
UCK2;UCK1	8.64997896118e-05	0.012149574633164484	12
TRIM29;TRIM23	0.0499607057562	0.0499607057562	1
VSIG8;LINGO2	1	1	0
FGFRL1;CADM4	1	1	0
PFDN5;VBP1;PFDN4;PFDN2;PFDN1;PFDN6;PDRG1	1.77999501759e-20	0.006137927064722448	30
SERPINB12;SERPINB2;ENDOU;SERPINA12;SERPINB7;SERPINB4	1.48719207688e-07	0.004198212635915891	16
PDXDC1;PDXDC2P	1	1	0
NTMT1;STK38;CMTR1;NET1;DUSP9;BRD7;MAP2K7;TTC3;VRK1	0.0496868035517	0.0496868035517	3
TRMT61B;AUH;ACAA2;MARS2;ACSF2;GFM1;BCKDK;CLPP;TFB1M;IDH3G;ACSF3;LARS2;NDUFAF7;ACAD10;NSUN4;TRUB2;ACSS1;GPT2;RPUSD3;NSUN3;IARS2;MRM2;FDXR;DARS2;GFM2;MIPEP;PUS1;FECH	7.22512531767e-33	0.009821823321286201	79
ST3GAL4;CHSY1;MGAT5;MAN1A1;CHPF2;GLT8D2;MGAT2;NDST2;CHST10;GALNT13;NDST1;GALNT18;GLCE;CHSY3;PXYLP1;B4GALT4;GALNT6;TPST1;GALNT7;MANEAL;LARGE2;GALNT12;TPST2;ST8SIA4;B3GNT2;B4GALT7;B4GALT3;MAN2A2;HS6ST2;EXT2;MGAT1;ST3GAL6;C1GALT1C1;CHST3;GALNT16;ST6GALNAC4;CHST7;CHST14;ST6GALNAC3;FUT8	6.37516889247e-48	0.0034011908968120896	139
FLJ44635;TPT1	1	1	0
UBL5;SPANXB1	1	1	0
ZNF773;SOX13	1	1	0
PRDX3;PRDX1	0.000684134699657	0.015740135537101286	7
PDCD6;PEF1	1.57272344749e-06	0.014778882236038916	7
RNF144B;UBQLN1	1	1	0
IKZF3;ZNF76	1	1	0
TRIM72;TRIM16	1	1	0
METTL7A;CYB5R3	1	1	0
SNX30;SNX4	1	1	0
IL17F;VCAN	0.00547412790299	0.024864767733663334	6
MMP9;TIMP1	4.71817034246e-06	0.011222251686957641	11
AGR2;BPIFA1	1	1	0
PNPLA8;GDPD1	0.029139420035	0.029139420035	1
C8A;FAM25A;CFB	4.17185588175e-05	0.0030160288240035	11
LDLRAD3;DGCR2	1	1	0
SH3KBP1;CD2AP	4.40362565296e-05	0.03886356911074773	9
RAB5C;RAB5B	4.72810333265e-05	0.009575910225964289	19
TOR1AIP1;ZNF8	0.0499607057562	0.0499607057562	1
NDRG2;UGP2	0.0499607057562	0.0499607057562	1
CBX8;MLLT1	4.71817034246e-06	0.009720101483878743	6
TMX3;TXNDC11	1	1	0
L1CAM;PTPRK	0.0499607057562	0.0499607057562	2
ITIH4;ITIH1;ITIH2	0.0161559800966	0.0161559800966	1
SERPINA3;SERPING1;SERPINC1	0.000923549234617	0.020900649564923938	16
ATP2A3;ATP2A1	8.64997896118e-05	0.007578948888092837	32
RPS11;RPL32;RPL34;RPL21;RPL12;RPL36;RPL35A;RPL24;RPS23;RPL27A;RPL9P8;RPL27;RPLP1;RPL7;RPLP2;RPL15;RPL5;RPS13;RPS24;RPS26;RPL6;RPL4;RPL13;RPLP0	2.46419639695e-56	0.0029675626154832936	314
CDS1;FDFT1;GPAT3;HMGCR;TMEM259;UBAC2;ALG11;LPCAT4;VKORC1L1;ATL2;CDS2;ICMT;KDSR;GPAT4;CERS2;ATL3;LPGAT1;EI24;MPDU1;RFT1;PTDSS2;MSMO1;LPCAT3;ERMP1;PIGO;MBOAT7	4.23522623618e-23	0.004533844198548552	41
DUSP21;MAP2K5	0.0499607057562	0.0499607057562	1
FAM170A;CSNK1A1L	1	1	0
CASTOR2;CASTOR1	0.000396326308767	0.014186796057008375	8
BMF;BCL2L2	0.0299773670879	0.0299773670879	1
UGT1A10;UGT1A7	0.0327228190241	0.0358392779788	2
SLC13A2;GJA8	1	1	0
ZFP64;RBM10	1	1	0
DDI2;MAPKAPK5	0.0137887515154	0.0137887515154	1
FRMD3;FAM234B	1	1	0
SLC41A3;KCNG1	1	1	0
MFSD1;TMEM222	1	1	0
MED22;CABLES1	1	1	0
GINS1;GINS4;GINS2	7.92154352445e-10	0.0049790209710148595	14
MCM9;MCM8	0.000396326308767	0.012184213025363799	10
LRCH4;PHLDB3	1	1	0
SPARC;LOXL2	0.0466249593242	0.048292832540200004	2
CCSER2;PTPN21	1	1	0
SIK2;SIK1;SIK3	0.00230140528711	0.016841810919155	2
NSMCE4A;NSMCE2;NSMCE1;NSMCE3	6.5987923957e-10	0.00994208457544616	9
SASH1;GRB10	1	1	0
MINK1;INSYN1	1	1	0
KIF14;KIF2C	1	1	0
TUBD1;TEDC2	0.00165240258383	0.00165240258383	1
ZNF92;ZNF512	1	1	0
SRSF12;SRSF8	1	1	0
PRORP;TFB2M	1	1	0
ANKHD1;ANKHD1;HSPBAP1	1	1	0
CEP95;CEP44;POC1A;HAUS8	0.00452540327671	0.00452540327671	1
PATZ1;ZBTB21	0.00847603381816	0.00847603381816	1
NDUFA11;NDUFB1;NDUFB10;NDUFA7;NDUFA6;NDUFA1;NDUFA5;NDUFA2;NDUFV1;MT-ND2;NDUFB7;NDUFV2;NDUFB6;NDUFB11;NDUFB4;NDUFB9;NDUFS4;NDUFS3;NDUFS1;NDUFS2;NDUFAB1;NDUFA12;NDUFA3;NDUFA10;NDUFS8;NDUFS7	1.74206876994e-70	0.00189430306397769	413
PCCB;MCCC1;IARS2;PCCA;NDUFAF1;SARS2;PARS2;PITRM1;GFM1;EARS2;LARS2;ACSF2;TMLHE;ACSF3;TARS2;MMUT;BCKDHA;BCKDK;IVD;ACAD10;MIPEP;RARS2;DGLUCY;D2HGDH;NSUN4;GFM2;OGDHL;DARS2;SARDH;ALDH4A1;AK4;ACAA2;TBRG4;MTHFD1L;PUS1;IDH3G;METTL15;NARS2;TSFM;FECH;PTCD1;MTFMT;ATPAF1;ABHD11;ERAL1;YARS2;PC;GLS;HDHD5;MARS2;NDUFA10;MTG2;MTO1;GUF1;CLPP;AARS2;MRM2;RPUSD3;NDUFAF7;RSAD1;ELAC2;ALAS1	1.51270025797e-56	0.005836092064635384	341
BBS12;MKKS	1.57272344749e-06	0.017770805410378062	23
ABCC8;ABCC9	9.43634068492e-06	0.021380502565345988	19
KCNJ5;KCNJ3	0.000181216788077	0.011007888275685933	30
NXPH2;KLK3	1	1	0
CAP2;CAP1	4.40362565296e-05	0.0152181963190432	3
SOD1;CCS	0.000206854520804	0.02085378398195525	12
RHD;AQP6	0.0173605511938	0.02888390554215	4
CT45A5;CT45A2	0.047559157052	0.047559157052	2
MDM4;ANKRD49	0.0499607057562	0.0499614921179	2
TSC22D4;ZNF558	1	1	0
INCA1;THRSP	1	1	0
HS3ST6;HS3ST2	0.000638525719679	0.015516383320047	7
KRTAP10-11;KRTAP9-3;KRTAP9-2;KRTAP4-2;KRTAP10-8	3.41765174321e-09	0.005516715776412942	19
ZNF85;YY1	0.0108564231205	0.03262549824496667	6
MEIS2;PKNOX1	0.0313445861814	0.0313445861814	1
EXO1;TCF20	0.0498932456821	0.0498932456821	1
C4orf48;EMILIN2	1	1	0
RTL10;RIPK1	1	1	0
P2RY2;SLC39A4	0.0249811392398	0.037333971395749996	2
MRI1;IRAK1	0.033127664593	0.04434969203513334	3
SNX16;TBC1D2B	1	1	0
TUSC3;LMBR1L	1	1	0
PHYHIPL;DPYSL5;DPYSL4;DPYSL2;CRMP1;DPYSL3	5.16541473211e-13	0.00018090436627541176	6
POLR2M;RPP25L	1	1	0
MGAT5;CHSY1	0.0249811392398	0.04709374331922727	11
CAPNS2;MCTS1;TRIM16	1	1	0
SPATS2L;RBM4B	0.0264493103482	0.03436732644945	2
PEX3;PEX16	0.000240626687465	0.01788786357402115	66
ZNF451;SALL2	1	1	0
NCLN;RUSF1	1	1	0
NVL;GNL3L;DDX52;GNL2	1.42911751769e-05	1.42911751769e-05	1
